ID_ENCUESTA,ID_VEHICULO,ID_TIPOVEHICULO,ID_COMBUSTIBLE,MUNICIPIO_MATRICULA,PERTENECE_VEHICULO,PERSONA_DUENOVEHICULO,EXENTO_PICOYPLACA,RAZON_EXENTO,DONDE_GUARDAVEHICULO,VALOR_PARQUEO
19073377,1,1,1,BOGOTA,1,1,2,-1,1,-1
19073379,1,4,1,FUNZA,1,1,2,-1,1,-1
19073415,1,1,4,BOGOTA,1,1,2,-1,1,-1
19073448,1,1,1,11001,1,1,2,-1,1,-1
19073451,1,1,1,11001,1,1,2,-1,1,-1
19073466,1,1,1,BOGOTA,1,1,2,-1,1,-1
19073466,2,4,1,BOGOTA,1,1,1,12,1,-1
19073479,1,1,1,11001,1,3,2,-1,1,-1
19073480,1,4,1,11001,1,1,2,-1,1,-1
19073481,1,1,1,11001,1,1,2,-1,1,-1
19073484,1,1,1,ZIPAQUIRA,1,1,2,-1,2,0
19073485,1,1,1,BOGOTA,1,2,2,-1,3,120000
19073488,1,1,1,BOGOTA,1,2,2,-1,1,-1
19073489,1,1,1,BOGOTA:-),1,3,2,-1,1,-1
19073491,1,1,1,ZIPAQUIRA,1,2,2,-1,1,-1
19073491,2,1,1,BOGOTA,1,3,2,-1,1,-1
19073493,1,1,1,BOGOTA,1,1,2,-1,1,-1
19073494,1,1,1,BOGOTA,1,1,2,-1,1,-1
19073899,1,1,1,11001,1,1,2,-1,1,-1
19073901,1,1,1,11001,1,1,2,-1,1,-1
19073902,1,4,1,11001,1,1,1,12,1,-1
19073903,1,1,1,11001,1,1,2,-1,4,40000
19074012,1,1,1,CUNDINAMACA,1,2,2,-1,3,85000
19074020,1,1,1,BOGOTA,1,2,2,-1,3,70000
19074020,2,4,1,BOGOTA,1,2,1,12,1,-1
19074089,1,1,1,11001,1,1,2,-1,1,-1
19074089,2,1,1,11001,1,2,2,-1,3,120000
19074090,1,1,1,11001,1,2,2,-1,1,-1
19074099,1,1,1,377,1,1,2,-1,1,-1
19074101,1,1,1,11001,1,2,2,-1,1,-1
19074108,1,1,1,11001,1,2,2,-1,1,-1
19074108,2,1,4,11001,1,3,2,-1,1,-1
19074108,3,1,1,175,1,3,1,3,1,-1
19074127,1,1,1,11001,1,1,2,-1,2,28000
19074128,1,5,1,11001,1,2,2,-1,2,35000
19074129,1,1,5,11001,1,1,2,-1,2,35000
19074132,1,1,1,11001,1,1,2,-1,1,-1
19074132,2,1,1,11001,1,2,2,-1,3,85000
19074134,1,1,1,11001,1,2,2,-1,1,-1
19074135,1,1,1,473,4,-1,2,-1,1,-1
19074136,1,4,1,899,1,2,1,12,1,-1
19074140,1,1,1,11001,1,1,2,-1,1,-1
19074140,2,4,1,11001,4,-1,1,12,1,-1
19074144,1,2,1,11001,1,1,2,-1,1,-1
19074145,1,2,1,11001,1,1,2,-1,1,-1
19074824,1,4,1,BOGOTA,1,1,2,-1,1,-1
19074825,1,4,1,BOGOTA,1,1,2,-1,1,-1
19075341,1,1,1,11001,1,1,2,-1,1,-1
19075341,2,1,1,11001,1,1,2,-1,1,-1
19075342,1,1,1,11001,1,1,2,-1,2,0
19075343,1,1,1,11001,1,1,2,-1,1,-1
19075344,1,4,1,11001,1,1,2,-1,1,-1
19075803,1,1,1,11001,1,1,2,-1,3,0
19075805,1,1,1,11001,1,1,2,-1,3,0
19075806,1,1,1,11001,1,1,2,-1,3,0
19075807,1,1,1,11001,1,1,2,-1,3,0
19075808,1,1,1,11001,1,1,2,-1,3,0
19075809,1,1,1,11001,1,1,2,-1,3,0
19075810,1,1,1,11001,1,1,2,-1,3,0
19075813,1,1,1,11001,1,1,2,-1,3,0
19075818,1,1,1,11001,2,-1,2,-1,1,-1
19075819,1,1,1,11001,1,1,2,-1,3,0
19075821,1,1,1,GIRARDOT,1,1,2,-1,5,0
19075822,1,1,1,11001,1,1,2,-1,3,0
19075823,1,4,1,11001,1,1,2,-1,3,0
19075901,1,1,1,11001,1,1,2,-1,1,-1
19075902,1,1,1,11001,1,1,2,-1,1,-1
19075903,1,1,1,11001,1,1,2,-1,1,-1
19075904,1,1,1,11001,1,1,2,-1,1,-1
19075906,1,1,1,11001,1,1,2,-1,1,-1
19075907,1,1,1,11001,1,1,2,-1,1,-1
19075909,1,1,1,11001,1,2,2,-1,1,-1
19075910,1,1,1,11001,1,1,2,-1,1,-1
19075963,1,1,1,CARTAGENA,1,2,2,-1,1,-1
19076054,1,2,1,BOGOTA,1,1,2,-1,1,-1
19078199,1,1,1,11001,1,1,2,-1,3,0
19078199,2,1,1,899,1,2,2,-1,3,0
19078201,1,1,1,11001,1,1,2,-1,1,-1
19078208,1,4,1,11001,1,1,1,12,3,0
19078211,1,1,1,11001,1,1,2,-1,1,-1
19078211,2,1,1,1101,1,3,2,-1,1,-1
19078213,1,1,1,BOGOTA,1,1,2,-1,1,-1
19078215,1,1,1,11001,1,1,2,-1,1,-1
19080014,1,1,1,BOGOTA,1,1,2,-1,2,25000
19080018,1,1,1,BOGOTA,1,1,2,-1,1,-1
19080018,2,4,1,ZIPAQQUIRA,1,1,2,-1,1,-1
19080021,1,1,1,BOGOTA,1,1,2,-1,1,-1
19080022,1,1,1,MOSQUERA,1,1,2,-1,1,-1
19080023,1,1,1,BOGOTA,1,1,2,-1,1,-1
19080402,1,4,1,11001,1,3,1,12,1,-1
19080403,1,4,1,11001,1,2,1,12,1,-1
19080410,1,1,1,11001,1,1,2,-1,1,-1
19080888,1,1,1,11001,1,1,2,-1,1,-1
19080888,2,1,1,11001,1,2,2,-1,1,-1
19080888,3,2,1,1101,1,3,2,-1,1,-1
19080962,1,4,1,11001,2,-1,1,12,1,-1
19080963,1,1,1,11001,1,2,2,-1,2,0
19080963,2,4,1,11001,3,-1,1,12,1,-1
19081071,1,1,1,11001,1,1,2,-1,1,-1
19081073,1,4,1,11001,1,1,1,12,1,-1
19081074,1,1,1,11001,1,2,2,-1,1,-1
19081103,1,4,1,BOGOTA,1,1,2,-1,1,-1
19081105,1,2,5,COTA,1,2,1,10,4,60000
19081116,1,1,1,FUSA,1,1,2,-1,3,80000
19081116,2,4,1,BOGOTA,1,1,2,-1,1,-1
19081401,1,1,1,11001,1,1,2,-1,1,-1
19081402,1,1,1,11001,1,1,2,-1,1,-1
19081402,2,1,1,MEDELLIN,1,1,2,-1,1,-1
19081402,3,1,1,286,1,2,2,-1,1,-1
19081402,4,1,1,11001,1,2,2,-1,1,-1
19081402,5,4,1,11001,1,1,1,12,1,-1
19081402,6,4,1,11001,1,2,1,12,1,-1
19081406,1,1,1,11001,1,1,2,-1,4,110000
19081406,2,1,1,11001,1,1,2,-1,4,110000
19081406,3,4,1,11001,1,1,1,12,1,-1
19081406,4,4,1,11001,1,1,1,12,1,-1
19081424,1,1,5,BOGOTA,1,1,2,-1,1,-1
19081425,1,1,1,BOGOTA,1,1,2,-1,1,-1
19081426,1,1,1,BOGOTA,1,1,2,-1,1,-1
19081426,2,1,1,BOGOTA,1,2,2,-1,1,-1
19081427,1,1,1,BOGOTA,1,2,2,-1,1,-1
19081433,1,1,1,BOGOTA,1,1,2,-1,1,-1
19081434,1,1,1,BOGOTA,1,2,2,-1,2,14000
19081435,1,1,1,COTA,1,1,2,-1,1,-1
19081436,1,2,1,BOGOTA,1,1,2,-1,1,-1
19081437,1,1,1,BOGOTA,1,1,2,-1,1,-1
19081444,1,1,1,BOGOTA,1,1,2,-1,3,60000
19081445,1,1,1,175,1,1,2,-1,1,-1
19081458,1,1,1,11001,1,1,2,-1,1,-1
19081458,2,4,1,11001,1,1,1,12,1,-1
19081459,1,1,1,11001,1,1,2,-1,1,-1
19081460,1,1,1,11001,1,1,2,-1,1,-1
19081460,2,1,1,11001,1,1,2,-1,1,-1
19081464,1,1,1,11001,1,1,2,-1,1,-1
19081696,1,2,2,LA CALERA,1,1,2,-1,4,100000
19081703,1,1,5,ZIPAQUIRA,1,1,2,-1,1,-1
19081705,1,4,1,BOGOTA,1,2,2,-1,1,-1
19082050,1,1,1,11001,1,1,2,-1,1,-1
19082101,1,1,1,11001,1,2,2,-1,1,-1
19082103,1,1,1,11001,1,1,2,-1,2,100000
19082113,1,1,1,11001,1,4,2,-1,1,-1
19082188,1,3,1,11001,1,1,1,12,1,-1
19082272,1,1,1,BOGOTA,1,1,2,-1,1,-1
19082274,1,1,1,BOGOTA,1,1,2,-1,1,-1
19082275,1,1,1,BOGOTA,1,1,2,-1,1,-1
19082276,1,1,1,BOGOTA,1,1,2,-1,1,-1
19082374,1,1,1,11001,1,3,2,-1,1,-1
19082455,1,4,1,11001,1,4,1,12,1,-1
19082565,1,1,1,11001,1,4,2,-1,3,80000
19082566,1,1,1,11001,1,2,2,-1,1,-1
19082684,1,1,1,ARMENIA,1,1,2,-1,1,-1
19082688,1,1,1,889,1,2,2,-1,1,-1
19082688,2,1,1,11001,1,1,2,-1,1,-1
19082692,1,5,1,11001,1,1,2,-1,1,-1
19082833,1,1,1,11001,1,2,1,12,1,-1
19082834,1,1,1,11001,1,1,2,-1,1,-1
19082924,1,4,1,11001,1,1,1,10,1,-1
19082934,1,1,1,11001,1,1,2,-1,4,137000
19082940,1,1,1,11001,1,1,2,-1,1,-1
19082940,2,4,1,11001,1,1,1,10,1,-1
19082945,1,1,1,11001,1,1,2,-1,1,-1
19082980,1,1,5,ITAGUI,1,1,2,-1,4,90000
19083001,1,1,1,11001,1,4,2,-1,1,-1
19083102,1,4,1,ROSAL,1,1,1,12,1,-1
19083249,1,1,1,11001,1,4,2,-1,1,-1
19083611,1,1,1,BOGOTA,1,1,2,-1,2,0
19083614,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083615,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083616,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083617,1,1,1,BOGOTA,1,2,2,-1,1,-1
19083618,1,1,1,CAJICA,1,1,2,-1,1,-1
19083627,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083628,1,1,1,CHIA,1,1,2,-1,1,-1
19083628,2,1,1,BOGOTA,1,2,2,-1,1,-1
19083629,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083629,2,1,1,SOACHA,1,2,2,-1,1,-1
19083630,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083631,1,1,1,CHIA,1,1,2,-1,1,-1
19083631,2,1,1,CAJICA,1,1,2,-1,1,-1
19083631,3,1,1,CHIA,1,2,2,-1,1,-1
19083631,4,1,1,BOGOTA,1,3,2,-1,1,-1
19083632,1,1,1,BOGOTA,1,1,2,-1,1,-1
19083632,2,2,1,CAJICA,1,1,2,-1,1,-1
19083633,1,2,1,BOGOTA,1,1,2,-1,1,-1
19083633,2,2,1,BOGOTA,1,1,2,-1,1,-1
19083694,1,1,1,11001,1,2,2,-1,1,-1
19083701,1,1,1,BOGOTA,1,1,2,-1,3,90000
19083701,2,1,1,BOGOTA,1,1,2,-1,3,90000
19083706,1,1,1,BOGOTA,1,2,2,-1,1,-1
19084115,1,1,1,BOGOTA,1,1,2,-1,1,-1
19084117,1,1,1,BOGOTA,1,2,2,-1,1,-1
19084167,1,1,1,11001,1,1,2,-1,2,75000
19084167,2,4,1,1,1,1,1,12,2,75000
19084380,1,1,1,BOGOTA,1,1,2,-1,1,-1
19084380,2,2,1,CHIA,1,2,1,4,1,-1
19084382,1,1,1,BOGOTA,1,1,2,-1,1,-1
19084746,1,7,1,0,1,1,2,-1,1,-1
19085048,1,1,1,11001,1,2,2,-1,1,-1
19085048,2,1,1,11001,1,3,2,-1,1,-1
19085052,1,1,1,11001,1,1,2,-1,1,-1
19085055,1,1,1,11001,1,1,2,-1,1,-1
19085120,1,1,1,11001,1,1,2,-1,1,-1
19085120,2,2,1,11001,1,1,2,-1,1,-1
19085121,1,4,1,11001,1,1,1,12,1,-1
19085122,1,1,1,11001,1,1,2,-1,1,-1
19085122,2,1,1,11001,1,2,2,-1,1,-1
19085123,1,1,1,11001,1,1,2,-1,1,-1
19085124,1,1,1,11001,1,1,2,-1,1,-1
19085125,1,1,1,11001,1,1,2,-1,1,-1
19085125,2,1,1,11001,1,2,2,-1,1,-1
19085126,1,1,1,11001,1,1,2,-1,1,-1
19085146,1,1,1,11001,1,5,2,-1,1,-1
19085146,2,4,1,11001,1,5,2,-1,1,-1
19085147,1,1,1,11001,1,1,2,-1,1,-1
19085148,1,1,1,11001,1,1,2,-1,3,80000
19085148,2,2,1,PEREIRA,1,2,2,-1,3,100000
19085149,1,1,1,11001,1,1,2,-1,1,-1
19085150,1,1,1,11001,1,1,2,-1,1,-1
19085151,1,1,1,11001,1,1,2,-1,1,-1
19085268,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085268,2,2,1,BOGOTA,1,4,2,-1,1,-1
19085270,1,1,1,BOGOTA,1,1,2,-1,3,0
19085273,1,1,1,BOGOTA,1,1,2,-1,3,0
19085274,1,1,1,BOGOTA,1,1,2,-1,3,0
19085275,1,1,1,BOGOTA,1,1,2,-1,3,0
19085276,1,1,5,BOGOTA,1,1,1,10,2,100000
19085283,1,1,1,BOGOTA,1,1,2,-1,2,70000
19085284,1,1,1,BOGOTA,1,1,2,-1,3,0
19085286,1,1,1,BOGOTA,1,1,2,-1,3,0
19085286,2,1,1,BOGOTA,1,2,2,-1,3,0
19085361,1,4,1,11001,1,1,1,12,1,-1
19085461,1,1,1,BOGOTA,1,3,2,-1,1,-1
19085470,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085472,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085473,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085583,1,4,1,BOGOTA,1,1,2,-1,1,-1
19085585,1,89,1,BOGOTA,1,-1,2,-1,1,-1
19085661,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085661,2,1,1,BOGOTA,1,1,2,-1,1,-1
19085665,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085668,1,1,1,BOGOTA,1,1,2,-1,1,-1
19085670,1,4,1,IBAGUE,1,1,2,-1,1,-1
19085671,1,1,1,BOGOTA,1,1,2,-1,3,80000
19085702,1,1,5,BOGOTA,1,1,1,12,3,90000
19086050,1,1,1,11001,1,1,2,-1,1,-1
19086051,1,1,1,11001,1,1,2,-1,3,150000
19086051,2,4,1,11001,1,1,1,12,1,-1
19086052,1,1,1,11001,1,2,2,-1,1,-1
19086053,1,1,1,175,1,1,2,-1,3,150000
19086053,2,1,4,11001,1,1,2,-1,3,150000
19086208,1,4,1,377,1,1,1,12,1,-1
19086294,1,4,1,11001,1,1,1,12,1,-1
19086440,1,1,1,11001,1,1,2,-1,1,-1
19086440,2,4,1,11001,1,1,1,12,1,-1
19086441,1,1,1,11001,1,1,2,-1,1,-1
19086445,1,4,1,11001,1,2,1,12,1,-1
19086446,1,2,1,11001,1,2,2,-1,2,100000
19086449,1,1,1,11001,1,1,2,-1,1,-1
19086450,1,1,1,11001,1,1,2,-1,1,-1
19086725,1,4,1,11001,1,1,1,12,1,-1
19086758,1,1,1,11001,1,1,1,4,1,-1
19086759,1,1,1,377,1,4,2,-1,1,-1
19086759,2,4,1,11001,1,4,1,12,1,-1
19086763,1,1,1,11001,1,1,2,-1,1,-1
19086822,1,1,1,11001,1,1,2,-1,1,-1
19086822,2,1,1,11001,1,2,2,-1,1,-1
19086823,1,1,1,11001,1,1,2,-1,1,-1
19086832,1,1,1,11001,1,1,2,-1,1,-1
19086832,2,1,1,11001,1,2,2,-1,1,-1
19087192,1,1,1,11001,1,1,2,-1,1,-1
19087192,2,4,1,11001,1,1,2,-1,1,-1
19087196,1,4,1,BOGOTA,1,1,2,-1,1,-1
19087733,1,4,1,11001,1,2,1,12,1,-1
19087816,1,1,1,BOGOTA,1,1,2,-1,1,-1
19087818,1,1,2,BOGOTA,4,-1,2,-1,1,-1
19087832,1,1,1,BOGOTA,1,1,2,-1,1,-1
19087833,1,1,1,CHIA,1,1,2,-1,1,-1
19087833,2,2,2,CHIA,1,1,1,12,1,-1
19087834,1,1,1,BOGOTA,1,2,2,-1,1,-1
19087836,1,1,1,BOGOTA,1,1,1,12,1,-1
19087836,2,4,1,BOGOTA,1,1,2,-1,1,-1
19087837,1,1,1,BOGOTA,1,1,2,-1,1,-1
19087838,1,1,1,BOGOTA,1,1,2,-1,1,-1
19087842,1,1,1,BOGOTA,1,2,2,-1,1,-1
19087842,2,6,1,LA CALERA,1,2,1,12,1,-1
19088421,1,1,1,BOGOTA,1,1,2,-1,1,-1
19088443,1,1,1,11001,1,1,2,-1,1,-1
19088443,2,4,1,754,1,1,1,12,1,-1
19088687,1,2,1,11001,1,1,1,12,4,300000
19088687,2,6,2,DOS QUEBRADAS,1,1,2,-1,4,250000
19089027,1,1,1,11001,1,1,2,-1,4,120000
19089338,1,4,1,11001,1,1,1,12,4,60000
19089801,1,1,1,11001,1,1,2,-1,1,-1
19089801,2,7,3,11001,1,1,1,12,1,-1
19089803,1,1,1,11001,1,1,2,-1,1,-1
19089807,1,1,1,11001,1,1,2,-1,1,-1
19089807,2,4,1,11001,1,1,1,12,1,-1
19089813,1,1,1,11001,1,1,2,-1,1,-1
19089816,1,4,1,11001,4,-1,1,12,1,-1
19089817,1,1,1,11001,1,1,2,-1,1,-1
19089827,1,4,1,11001,1,1,1,12,1,-1
19089828,1,1,1,11001,1,1,2,-1,1,-1
19089830,1,4,1,11001,4,-1,1,12,1,-1
19093342,1,1,1,11001,1,1,2,-1,2,50000
19093345,1,1,1,1100Q,1,1,2,-1,1,-1
19093345,2,1,1,11001,1,2,2,-1,1,-1
19093348,1,1,1,11001,1,1,2,-1,3,0
19093349,1,1,1,11001,1,1,2,-1,1,-1
19093349,2,1,1,11001,1,2,2,-1,1,-1
19093350,1,1,1,11001,1,1,2,-1,1,-1
19093353,1,1,5,11001,1,1,2,-1,1,-1
19093354,1,4,1,11001,1,3,1,12,1,-1
19093354,2,5,1,11001,1,1,2,-1,1,-1
19093357,1,1,1,11001,4,-1,2,-1,1,-1
19093358,1,1,1,11001,1,1,2,-1,1,-1
19094068,1,1,1,11001,1,1,2,-1,1,-1
19094069,1,1,1,11001,1,1,2,-1,1,-1
19094070,1,1,1,11001,1,1,2,-1,1,-1
19094070,2,1,1,11001,1,2,2,-1,1,-1
19096893,1,1,1,11001,1,1,2,-1,1,-1
19096893,2,1,1,11001,1,1,2,-1,1,-1
19096973,1,4,1,BOGOTA,1,3,2,-1,1,-1
19096976,1,4,1,BOGOTA,1,3,2,-1,1,-1
19099768,1,4,1,BOGOTA,1,1,1,12,1,-1
19099771,1,1,2,FUSA GASUGA,1,1,2,-1,4,1000
19099779,1,4,1,BOGOTA,1,1,1,12,1,-1
19099782,1,1,1,BOGOTA,1,1,2,-1,3,80000
19099783,1,4,1,COTA,1,1,1,12,1,-1
19099936,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099936,2,1,1,BOGOTA,1,1,2,-1,1,-1
19099938,1,1,1,CHIA,1,4,2,-1,1,-1
19099939,1,1,1,BOGOTA,1,2,2,-1,1,-1
19099940,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099941,1,1,1,BOGOTA,1,3,2,-1,1,-1
19099941,2,1,1,BOGOTA,1,1,2,-1,3,80000
19099943,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099945,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099945,2,1,1,BOGOTA,1,1,2,-1,1,-1
19099945,3,1,1,BOGOTA,1,2,2,-1,1,-1
19099946,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099950,1,4,1,CALARCA-QUINDIO,1,3,2,-1,1,-1
19099955,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099955,2,4,1,BOGOTA,1,1,2,-1,1,-1
19099956,1,1,1,BOGOTA,1,3,2,-1,1,-1
19099957,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099958,1,4,1,BOGOTA,1,1,2,-1,1,-1
19099960,1,1,1,BOGOTA,1,1,2,-1,1,-1
19099960,2,4,1,BOGOTA,1,4,2,-1,1,-1
19100153,1,1,1,11001,1,1,2,-1,1,-1
19100983,1,4,1,11001,1,2,1,12,1,-1
19101099,1,1,1,377 LA CALERA,1,1,2,-1,1,-1
19101099,2,2,1,175 CHIA,1,1,2,-1,1,-1
19101288,1,4,1,BOGOTA,1,1,1,12,1,-1
19101292,1,4,1,YOPAL CASANRE,1,3,1,12,1,-1
19101297,1,2,1,FACA,1,1,2,-1,2,70000
19101298,1,1,1,COTA,1,1,2,-1,1,-1
19101298,2,4,1,CALERA,1,1,1,12,1,-1
19101301,1,4,1,FUSA,1,1,1,12,1,-1
19101301,2,4,1,FUSA,1,5,1,12,1,-1
19101304,1,4,1,IBAGUÿ�O,1,1,1,12,1,-1
19101436,1,4,1,175,1,1,1,12,1,-1
19101439,1,2,1,11001,1,1,2,-1,1,-1
19101440,1,1,1,11001,1,1,2,-1,1,-1
19101442,1,1,1,11001,1,1,2,-1,4,150000
19102342,1,5,5,11001,1,3,2,-1,4,120000
19102343,1,4,1,11001,1,1,1,12,2,60000
19102397,1,1,1,11001,1,2,2,-1,1,-1
19102397,2,1,1,11001,1,3,2,-1,1,-1
19102734,1,1,1,11001,1,1,2,-1,1,-1
19104360,1,1,1,11001,1,1,2,-1,2,80000
19104912,1,1,1,BOGOTA,1,1,2,-1,1,-1
19104912,2,1,2,SOACHA,1,2,2,-1,1,-1
19105227,1,2,5,11001,1,2,2,-1,1,-1
19105228,1,2,4,473,1,1,1,4,4,100000
19105880,1,1,1,BOGOTA,1,1,2,-1,1,-1
19105880,2,1,1,BOGOTA,4,-1,2,-1,1,-1
19105887,1,4,1,BOJOTA,1,1,1,12,1,-1
19107094,1,1,1,11001,1,3,2,-1,1,-1
19107094,2,1,1,11001,1,2,2,-1,1,-1
19107094,3,1,5,MELGAR,1,3,2,-1,4,100000
19107095,1,2,1,11001:-),1,1,2,-1,1,-1
19107095,2,2,2,BUCARAMANGA,1,2,2,-1,1,-1
19107244,1,1,1,BOGOTA,1,1,2,-1,3,0
19107244,2,4,1,BOGOTA,1,2,2,-1,1,-1
19107245,1,1,1,BOGOTA,1,2,2,-1,1,-1
19107249,1,1,1,BOGOTA,1,1,2,-1,1,-1
19107835,1,1,1,11001,1,1,2,-1,3,0
19107835,2,1,1,11001,1,3,2,-1,3,0
19107836,1,1,1,11001,1,1,2,-1,1,-1
19107836,2,1,1,11001,1,4,2,-1,1,-1
19107837,1,1,1,11001,1,1,2,-1,3,0
19107837,2,1,1,11001,1,2,2,-1,3,0
19107838,1,1,1,11001,1,1,2,-1,3,0
19107838,2,1,1,11001,1,2,2,-1,3,0
19107840,1,1,1,11001,1,4,2,-1,3,0
19107843,1,4,1,11001,1,3,2,-1,3,0
19107845,1,1,1,11001,1,1,2,-1,3,0
19107845,2,4,1,11001,1,1,2,-1,3,0
19109231,1,2,1,11001,1,1,2,-1,1,-1
19110418,1,1,1,BOGOTA,1,1,2,-1,2,90000
19110424,1,1,1,MOSQUERA,1,1,2,-1,1,-1
19111069,1,1,1,BOGOTA,1,1,2,-1,2,35000
19111069,2,4,1,BOGOTA,1,3,1,12,1,-1
19111070,1,1,1,BOGOTA,1,1,2,-1,2,100000
19111144,1,4,1,BOGOTA,1,2,2,-1,1,-1
19112207,1,7,3,0,1,1,1,12,1,-1
19112258,1,1,1,11001,1,1,2,-1,1,-1
19112259,1,1,1,11001,4,-1,2,-1,1,-1
19112262,1,1,5,11001,1,2,2,-1,1,-1
19112263,1,1,1,11001,1,1,2,-1,1,-1
19112891,1,4,1,11001,1,2,1,12,1,-1
19112891,2,4,1,11001,1,3,1,12,1,-1
19112892,1,1,1,11001,1,1,2,-1,1,-1
19112893,1,4,1,11001,1,1,2,-1,1,-1
19112894,1,1,1,11001,1,1,2,-1,2,11000
19112895,1,1,1,11001,1,1,2,-1,2,45000
19113052,1,1,1,BOGOTA,1,1,2,-1,1,-1
19113053,1,1,1,BOGOTA,1,2,2,-1,1,-1
19113054,1,1,1,BOGOTA,1,1,2,-1,1,-1
19113055,1,1,1,BOGOTA,1,1,2,-1,1,-1
19113113,1,1,1,11001,1,1,2,-1,1,-1
19113230,1,2,1,473,1,2,2,-1,4,70000
19113232,1,1,1,11001,1,3,2,-1,1,-1
19113234,1,1,1,11001,1,1,2,-1,1,-1
19113237,1,1,1,11001,1,1,2,-1,1,-1
19113956,1,1,1,175,1,4,2,-1,3,90000
19113961,1,1,1,110001,1,1,2,-1,2,60000
19113962,1,4,1,UBATE,1,2,2,-1,1,-1
19113962,2,4,1,11001,1,3,2,-1,1,-1
19113975,1,1,1,11001,1,2,2,-1,2,40000
19113981,1,2,2,11001,1,1,1,12,1,-1
19113999,1,4,1,BOGOTA,1,1,2,-1,1,-1
19114107,1,1,1,BOYACA,1,1,2,-1,1,-1
19114107,2,4,1,BOGOTA,1,1,1,12,1,-1
19114298,1,4,1,MEDELLIN,1,1,1,12,1,-1
19114300,1,1,1,11001,4,-1,2,-1,1,-1
19114300,2,1,1,11001,4,-1,2,-1,4,90000
19114519,1,1,1,11001,1,1,2,-1,1,-1
19114521,1,1,1,11001,1,4,2,-1,1,-1
19114521,2,4,1,11001,1,4,1,12,1,-1
19114522,1,1,1,11001,1,1,2,-1,2,80000
19114523,1,1,1,11001,1,1,2,-1,4,100000
19114523,2,4,1,11001,1,1,1,12,1,-1
19114524,1,4,1,11001,1,2,1,12,1,-1
19114527,1,1,1,11001,4,-1,2,-1,1,-1
19114528,1,1,1,11001,4,-1,2,-1,1,-1
19114529,1,4,1,11001,1,1,1,12,3,60000
19114530,1,1,1,11001,1,1,2,-1,1,-1
19114531,1,1,1,11001,1,1,2,-1,1,-1
19114536,1,4,1,11001,1,1,1,12,1,-1
19114571,1,4,1,RISARALDA STA ROSADE CABAL,1,1,2,-1,1,-1
19114743,1,1,1,11001,1,1,1,3,1,-1
19114743,2,1,1,11001,1,3,2,-1,1,-1
19114766,1,1,1,BOGOTA,1,1,2,-1,1,-1
19114767,1,1,1,BOGOTA,1,1,2,-1,1,-1
19114767,2,2,1,IBAGUE,1,2,1,4,1,-1
19114767,3,4,1,BOGOTA,1,2,1,12,1,-1
19114967,1,1,1,11001,1,2,2,-1,1,-1
19114973,1,2,1,11001,1,1,2,-1,1,-1
19114976,1,1,1,1100!1,1,1,2,-1,1,-1
19114979,1,1,1,11001,1,1,2,-1,1,-1
19115025,1,4,1,BOGOTA 11001,1,1,1,12,1,-1
19115032,1,1,1,BOGOTA 11001,1,1,2,-1,3,100000
19115035,1,4,1,11001,1,2,2,-1,1,-1
19115036,1,4,1,11001,1,2,2,-1,4,60000
19115037,1,4,1,11001,4,-1,2,-1,2,0
19115038,1,1,1,BOGOTA 11001,1,1,2,-1,1,-1
19115044,1,1,1,BOGOTA 11001,1,1,2,-1,1,-1
19115045,1,1,1,SOACHA,1,2,2,-1,2,100000
19115093,1,2,2,11001,1,1,2,-1,4,50000
19115103,1,1,1,CHIA,1,1,2,-1,1,-1
19115103,2,2,1,BOGOTA,1,1,2,-1,1,-1
19115107,1,4,1,BOGOTA,1,3,2,-1,1,-1
19115107,2,4,1,BOGOTA,1,4,2,-1,1,-1
19115111,1,4,1,BOGOTA,1,1,2,-1,1,-1
19115112,1,4,1,ALCASIAS META,1,1,2,-1,1,-1
19115128,1,2,1,214,1,1,2,-1,2,42000
19115128,2,5,1,110001,3,-1,1,4,4,90000
19115129,1,4,2,11001,1,1,1,12,1,-1
19115130,1,4,1,11001,1,1,1,12,1,-1
19115174,1,1,1,BOGOTA,1,1,2,-1,1,-1
19115189,1,1,1,BOGOTA,1,1,2,-1,1,-1
19115190,1,1,1,BOGOTA,1,1,2,-1,1,-1
19115190,2,4,1,BOGOTA,1,2,2,-1,1,-1
19115191,1,1,1,BOGOTA,1,1,2,-1,1,-1
